admin,year,forest loss by admin,conflict event id,event type,subevent type,actor1,assoc_actor_1,actor2,assoc_actor_2,latitude,longitude,fatalities
Jalisco,2021,4308.522242835548,MEX52206,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,20.4736,-103.4431,0.0
Jalisco,2021,4308.522242835548,MEX52027,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.6764,-103.3422,1.0
Jalisco,2021,4308.522242835548,MEX50340,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,21.5244,-102.2331,4.0
Jalisco,2021,4308.522242835548,MEX50323,Battles,Armed clash,Unidentified Armed Group (Mexico),,Military Forces of Mexico (2018-),,19.9032,-105.1405,2.0
Jalisco,2021,4308.522242835548,MEX49553,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,20.6386,-103.3072,3.0
Jalisco,2021,4308.522242835548,MEX48577,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.4736,-103.4431,1.0
Jalisco,2021,4308.522242835548,MEX48559,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.9172,-103.0203,0.0
Jalisco,2021,4308.522242835548,MEX47868,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,20.4344,-103.3099,3.0
Jalisco,2021,4308.522242835548,MEX47482,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,20.6764,-103.3422,0.0
Jalisco,2021,4308.522242835548,MEX47000,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,20.6764,-103.3422,2.0
Jalisco,2021,4308.522242835548,MEX46978,Battles,Armed clash,Unidentified Armed Group (Mexico),,Private Security Forces (Mexico),Lawyers (Mexico),20.6764,-103.3422,1.0
Jalisco,2021,4308.522242835548,MEX46610,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,20.6764,-103.3422,0.0
Jalisco,2021,4308.522242835548,MEX45630,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Sinaloa Cartel,,21.436,-102.5726,1.0
Jalisco,2021,4308.522242835548,MEX45655,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,20.6386,-103.3072,0.0
Jalisco,2021,4308.522242835548,MEX45260,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,21.5244,-102.2331,0.0
Jalisco,2021,4308.522242835548,MEX45249,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) State Police,,20.8169,-102.7635,1.0
Jalisco,2021,4308.522242835548,MEX45161,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,21.6244,-101.9654,2.0
Jalisco,2021,4308.522242835548,MEX44724,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-),,20.6764,-103.3422,3.0
Jalisco,2021,4308.522242835548,MEX44492,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,20.4736,-103.4431,0.0
Jalisco,2021,4308.522242835548,MEX44023,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Sinaloa Cartel,,21.436,-102.5726,1.0
Jalisco,2021,4308.522242835548,MEX44090,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.6764,-103.3422,3.0
Jalisco,2021,4308.522242835548,MEX43745,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,20.6764,-103.3422,1.0
Jalisco,2021,4308.522242835548,MEX43661,Battles,Armed clash,Unidentified Gang (Mexico),,La Nueva Plaza Gang,,21.5244,-102.2331,2.0
Jalisco,2021,4308.522242835548,MEX43361,Battles,Armed clash,Unidentified Gang (Mexico),,La Nueva Plaza Gang,,20.5194,-103.1817,1.0
Jalisco,2021,4308.522242835548,MEX42996,Battles,Armed clash,Unidentified Armed Group (Mexico),,La Union Tepito,,20.7206,-103.3883,2.0
Jalisco,2021,4308.522242835548,MEX42838,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,20.6764,-103.3422,1.0
Jalisco,2021,4308.522242835548,MEX42163,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Military Forces of Mexico (2018-),,20.4495,-102.142,1.0
Jalisco,2021,4308.522242835548,MEX42138,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Military Forces of Mexico (2018-),,20.4495,-102.142,1.0
Jalisco,2021,4308.522242835548,MEX41981,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,21.3564,-101.9292,3.0
Jalisco,2021,4308.522242835548,MEX41627,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),Police Forces of Mexico (2018-),20.7206,-103.3883,1.0
Jalisco,2021,4308.522242835548,MEX41554,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) National Guard,,20.6764,-103.3422,4.0
Jalisco,2021,4308.522242835548,MEX41364,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,20.6764,-103.3422,5.0
Jalisco,2021,4308.522242835548,MEX40647,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,20.7206,-103.3883,1.0
Jalisco,2021,4308.522242835548,MEX40579,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.7206,-103.3883,0.0
Jalisco,2021,4308.522242835548,MEX40383,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.6386,-103.3072,1.0
Estado de Mexico,2021,,MEX53941,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,19.2935,-99.6573,0.0
Estado de Mexico,2021,,MEX53560,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.2925,-98.9401,1.0
Estado de Mexico,2021,,MEX52828,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.4788,-99.2332,1.0
Estado de Mexico,2021,,MEX52460,Battles,Armed clash,La Familia Michoacana Cartel,,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-) Ministerial Federal Police,19.6704,-99.016,3.0
Estado de Mexico,2021,,MEX52284,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.2843,-99.7339,0.0
Estado de Mexico,2021,,MEX52384,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,18.9257,-99.7685,0.0
Estado de Mexico,2021,,MEX52236,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.2522,-99.6054,1.0
Estado de Mexico,2021,,MEX50852,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.2522,-99.6054,3.0
Estado de Mexico,2021,,MEX51875,Battles,Armed clash,Guerreros Unidos Gang,,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.2522,-99.6054,1.0
Estado de Mexico,2021,,MEX48572,Battles,Armed clash,La Familia Michoacana Cartel,,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.3869,-99.7466,0.0
Estado de Mexico,2021,,MEX48357,Battles,Armed clash,Police Forces of Mexico (2018-),,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.5385,-99.1952,0.0
Estado de Mexico,2021,,MEX48239,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.3131,-98.8842,1.0
Estado de Mexico,2021,,MEX47925,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-) Ministerial Federal Police,19.1239,-100.363,0.0
Estado de Mexico,2021,,MEX47923,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-) Ministerial Federal Police,18.8291,-99.7674,0.0
Estado de Mexico,2021,,MEX47001,Battles,Armed clash,Unidentified Armed Group (Mexico),,Military Forces of Mexico (2018-),,18.8672,-99.8938,0.0
Estado de Mexico,2021,,MEX44393,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.5991,-99.0492,4.0
Estado de Mexico,2021,,MEX44329,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Armed Group (Mexico),,19.4088,-99.0182,1.0
Estado de Mexico,2021,,MEX43490,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.657,-99.2093,1.0
Estado de Mexico,2021,,MEX43313,Battles,Armed clash,La Familia Michoacana Cartel,,Police Forces of Mexico (2018-) State Police,,18.8672,-99.8938,4.0
Estado de Mexico,2021,,MEX43314,Battles,Armed clash,La Familia Michoacana Cartel,,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-) Ministerial Federal Police,18.9257,-99.7685,13.0
Estado de Mexico,2021,,MEX43252,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.3455,-98.8516,1.0
Estado de Mexico,2021,,MEX43251,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.3131,-98.8842,1.0
Estado de Mexico,2021,,MEX43190,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,Military Forces of Mexico (2018-); Police Forces of Mexico (2018-) State Police,18.7187,-99.7756,0.0
Estado de Mexico,2021,,MEX43042,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.4088,-99.0182,0.0
Estado de Mexico,2021,,MEX43071,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.5991,-99.0492,2.0
Estado de Mexico,2021,,MEX41621,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,18.9304,-99.9393,3.0
Estado de Mexico,2021,,MEX41135,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-); Police Forces of Mexico (2018-) National Guard,19.0832,-99.6393,0.0
Michoacan de Ocampo,2021,,MEX54768,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-) National Guard,19.4638,-102.0883,0.0
Michoacan de Ocampo,2021,,MEX54666,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.7034,-101.192,0.0
Michoacan de Ocampo,2021,,MEX54138,Battles,Armed clash,Mazahua Indigenous Militia (Mexico),,Police Forces of Mexico (2018-),,19.4418,-100.241,0.0
Michoacan de Ocampo,2021,,MEX54377,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,CU: United Cartels,,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX54378,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Military Forces of Mexico (2018-),Police Forces of Mexico (2018-) National Guard,18.7582,-103.3678,0.0
Michoacan de Ocampo,2021,,MEX54078,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Unidentified Armed Group (Mexico),,20.0887,-101.5152,3.0
Michoacan de Ocampo,2021,,MEX53993,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Villa Victoria Communal Militia (Mexico),Nahuas Indigenous Group (Mexico),18.7582,-103.3678,0.0
Michoacan de Ocampo,2021,,MEX53994,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-) National Guard,,18.7582,-103.3678,0.0
Michoacan de Ocampo,2021,,MEX53991,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,Military Forces of Mexico (2018-),19.7812,-100.6654,0.0
Michoacan de Ocampo,2021,,MEX53942,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Villa Victoria Communal Militia (Mexico),Nahuas Indigenous Group (Mexico),18.7582,-103.3678,0.0
Michoacan de Ocampo,2021,,MEX53938,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Federal Police,Military Forces of Mexico (2018-),19.7812,-100.6654,0.0
Michoacan de Ocampo,2021,,MEX53569,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Federal Police,,19.5136,-101.6101,0.0
Michoacan de Ocampo,2021,,MEX53570,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,19.5136,-101.6101,0.0
Michoacan de Ocampo,2021,,MEX53541,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-),Police Forces of Mexico (2018-) National Guard; Military Forces of Mexico (2018-),18.7582,-103.3678,0.0
Michoacan de Ocampo,2021,,MEX53557,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.9836,-102.286,0.0
Michoacan de Ocampo,2021,,MEX53314,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,19.963,-101.0659,0.0
Michoacan de Ocampo,2021,,MEX53060,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.1598,-102.054,0.0
Michoacan de Ocampo,2021,,MEX53062,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.7034,-101.192,0.0
Michoacan de Ocampo,2021,,MEX52954,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Self-Defense Group (Mexico),United People,19.417,-102.1302,0.0
Michoacan de Ocampo,2021,,MEX52952,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Self-Defense Group (Mexico),United People,19.393,-102.218,5.0
Michoacan de Ocampo,2021,,MEX52953,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Self-Defense Group (Mexico),United People,19.3654,-102.257,0.0
Michoacan de Ocampo,2021,,MEX52956,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Self-Defense Group (Mexico),United People,19.3374,-102.3625,0.0
Michoacan de Ocampo,2021,,MEX52709,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Military Forces of Mexico (2018-),,19.0454,-102.9185,0.0
Michoacan de Ocampo,2021,,MEX52705,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Military Forces of Mexico (2018-),Police Forces of Mexico (2018-) National Guard,19.0565,-102.8745,0.0
Michoacan de Ocampo,2021,,MEX52707,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Taixtan Communal Militia (Mexico),,19.0454,-102.9185,0.0
Michoacan de Ocampo,2021,,MEX52704,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-) National Guard,,18.7582,-103.3678,0.0
Michoacan de Ocampo,2021,,MEX52696,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Villa Victoria Communal Militia (Mexico),,18.7582,-103.3678,0.0
Michoacan de Ocampo,2021,,MEX52819,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.4209,-102.0628,0.0
Michoacan de Ocampo,2021,,MEX52966,Battles,Armed clash,Police Forces of Mexico (2018-),,Unidentified Armed Group (Mexico),,19.8877,-102.2052,0.0
Michoacan de Ocampo,2021,,MEX52259,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4209,-102.0628,1.0
Michoacan de Ocampo,2021,,MEX52210,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4209,-102.0628,1.0
Michoacan de Ocampo,2021,,MEX52010,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.0084,-101.0218,1.0
Michoacan de Ocampo,2021,,MEX51869,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-),,19.9836,-102.286,0.0
Michoacan de Ocampo,2021,,MEX51957,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.9836,-102.286,1.0
Michoacan de Ocampo,2021,,MEX51685,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.9836,-102.286,1.0
Michoacan de Ocampo,2021,,MEX51646,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4209,-102.0628,1.0
Michoacan de Ocampo,2021,,MEX51609,Battles,Armed clash,Unidentified Armed Group (Mexico),,CJNG: Jalisco New Generation Cartel,,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX51389,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.8055,-100.1737,4.0
Michoacan de Ocampo,2021,,MEX51319,Battles,Armed clash,Unidentified Armed Group (Mexico),,CU: United Cartels,,19.0872,-102.3553,1.0
Michoacan de Ocampo,2021,,MEX51285,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Los Viagras Gang,,19.1598,-102.054,2.0
Michoacan de Ocampo,2021,,MEX51283,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Military Forces of Mexico (2018-),,19.1914,-102.8437,2.0
Michoacan de Ocampo,2021,,MEX51027,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.2647,-102.0659,0.0
Michoacan de Ocampo,2021,,MEX50918,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.4725,-100.3552,3.0
Michoacan de Ocampo,2021,,MEX50540,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.1627,-102.9485,5.0
Michoacan de Ocampo,2021,,MEX50528,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-) National Guard,Military Forces of Mexico (2018-); Tepalcatepec Communal Militia (Mexico),19.1914,-102.8437,5.0
Michoacan de Ocampo,2021,,MEX50529,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Tepalcatepec Communal Militia (Mexico),,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX50532,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.8938,-101.2153,1.0
Michoacan de Ocampo,2021,,MEX49115,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.7332,-100.352,0.0
Michoacan de Ocampo,2021,,MEX50146,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.9836,-102.286,3.0
Michoacan de Ocampo,2021,,MEX50123,Battles,Armed clash,Unidentified Armed Group (Mexico),,Self-Defense Group (Mexico),United People,19.3346,-101.9179,0.0
Michoacan de Ocampo,2021,,MEX50091,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.3485,-102.0556,0.0
Michoacan de Ocampo,2021,,MEX50084,Battles,Armed clash,Unidentified Armed Group (Mexico),,Aquila Communal Militia (Mexico),,18.5991,-103.5048,0.0
Michoacan de Ocampo,2021,,MEX50018,Battles,Armed clash,Unidentified Gang (Mexico),,Military Forces of Mexico (2018-),,19.8435,-102.4646,7.0
Michoacan de Ocampo,2021,,MEX49651,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),Police Forces of Mexico (2018-) State Police,20.135,-100.2931,4.0
Michoacan de Ocampo,2021,,MEX49615,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.9553,-100.1645,0.0
Michoacan de Ocampo,2021,,MEX49486,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-) National Guard,,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX49446,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Coalcoman de Vazquez Pallares Communal Militia (Mexico),,18.7771,-103.1596,0.0
Michoacan de Ocampo,2021,,MEX49447,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Tepalcatepec Communal Militia (Mexico),,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX49552,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Tepalcatepec Communal Militia (Mexico),,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX49550,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Coalcoman de Vazquez Pallares Communal Militia (Mexico),,19.1627,-102.9485,0.0
Michoacan de Ocampo,2021,,MEX49667,Explosions/Remote violence,Air/drone strike,CJNG: Jalisco New Generation Cartel,,,,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX49666,Explosions/Remote violence,Air/drone strike,CJNG: Jalisco New Generation Cartel,,,,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX49665,Explosions/Remote violence,Air/drone strike,CJNG: Jalisco New Generation Cartel,,,,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX49648,Explosions/Remote violence,Air/drone strike,CJNG: Jalisco New Generation Cartel,,,,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX48924,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Tepalcatepec Communal Militia (Mexico),,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX48955,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Prison Guards,,19.9836,-102.286,1.0
Michoacan de Ocampo,2021,,MEX48584,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Tepalcatepec Communal Militia (Mexico),,19.1627,-102.9485,0.0
Michoacan de Ocampo,2021,,MEX48583,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Tepalcatepec Communal Militia (Mexico),Police Forces of Mexico (2018-),18.9903,-103.076,0.0
Michoacan de Ocampo,2021,,MEX48581,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.6483,-101.5219,1.0
Michoacan de Ocampo,2021,,MEX48480,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.91,-102.0067,1.0
Michoacan de Ocampo,2021,,MEX48478,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4372,-100.3575,3.0
Michoacan de Ocampo,2021,,MEX48328,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-) State Police,,19.4233,-102.4724,1.0
Michoacan de Ocampo,2021,,MEX48465,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,19.4209,-102.0628,0.0
Michoacan de Ocampo,2021,,MEX48467,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),Police Forces of Mexico (2018-) National Guard,19.4209,-102.0628,0.0
Michoacan de Ocampo,2021,,MEX48340,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-) State Police,,19.3403,-102.0944,1.0
Michoacan de Ocampo,2021,,MEX48332,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-),,19.8435,-102.4646,1.0
Michoacan de Ocampo,2021,,MEX48436,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-) Federal Police,19.8647,-102.4094,0.0
Michoacan de Ocampo,2021,,MEX48314,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Tepalcatepec Communal Militia (Mexico),,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX48312,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Unidentified Communal Militia (Mexico),,19.2117,-102.588,3.0
Michoacan de Ocampo,2021,,MEX48309,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Tepalcatepec Communal Militia (Mexico),,19.1914,-102.8437,0.0
Michoacan de Ocampo,2021,,MEX48403,Battles,Armed clash,Unidentified Armed Group (Mexico),Unidentified Communal Militia (Mexico),CJNG: Jalisco New Generation Cartel,,19.2117,-102.588,1.0
Michoacan de Ocampo,2021,,MEX48017,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.7124,-102.5488,0.0
Michoacan de Ocampo,2021,,MEX47971,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Palos Marias Communal Militia (Mexico),,18.8119,-103.5404,1.0
Michoacan de Ocampo,2021,,MEX47872,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-),,19.417,-102.1302,0.0
Michoacan de Ocampo,2021,,MEX47706,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Policia Comunitaria,Consejo de Paz de Nuevo San Juan,19.417,-102.1302,3.0
Michoacan de Ocampo,2021,,MEX47503,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.8877,-102.2052,1.0
Michoacan de Ocampo,2021,,MEX47418,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Unidentified Communal Militia (Mexico),,19.3374,-102.3625,0.0
Michoacan de Ocampo,2021,,MEX47417,Battles,Armed clash,Unidentified Armed Group (Mexico),,Private Security Forces (Mexico),PAN: National Action Party,19.0872,-102.3553,0.0
Michoacan de Ocampo,2021,,MEX47293,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,18.7828,-102.052,0.0
Michoacan de Ocampo,2021,,MEX47255,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.9563,-102.306,1.0
Michoacan de Ocampo,2021,,MEX47225,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,CU: United Cartels,,19.8435,-102.4646,4.0
Michoacan de Ocampo,2021,,MEX47158,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,20.001,-102.1834,1.0
Michoacan de Ocampo,2021,,MEX47116,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Federal Police,Police Forces of Mexico (2018-) National Guard,19.7807,-100.7286,0.0
Michoacan de Ocampo,2021,,MEX46908,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,CU: United Cartels,,19.7034,-101.192,0.0
Michoacan de Ocampo,2021,,MEX46907,Battles,Armed clash,Los Viagras Gang,,CJNG: Jalisco New Generation Cartel,,19.2117,-102.588,1.0
Michoacan de Ocampo,2021,,MEX46756,Battles,Non-state actor overtakes territory,CJNG: Jalisco New Generation Cartel,,Los Viagras Gang,,19.0811,-102.6123,0.0
Michoacan de Ocampo,2021,,MEX46716,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,19.8492,-102.1194,0.0
Michoacan de Ocampo,2021,,MEX46551,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) State Police,,19.3419,-100.3464,1.0
Michoacan de Ocampo,2021,,MEX46487,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,19.7034,-101.192,0.0
Michoacan de Ocampo,2021,,MEX46395,Battles,Armed clash,Unidentified Armed Group (Mexico),,Pinolapa Communal Militia (Mexico),,19.0194,-103.0108,0.0
